,antecedents,consequents,antecedent support,consequent support,support,confidence,lift
1932,frozenset({'citrus fruit'}),frozenset({'fruit/vegetable juice'}),0.18547973319651104,0.12493586454592098,0.02719343252950231,0.14661134163208853,1.173492833022343
1933,frozenset({'fruit/vegetable juice'}),frozenset({'citrus fruit'}),0.12493586454592098,0.18547973319651104,0.02719343252950231,0.21765913757700206,1.173492833022343
1934,frozenset({'whole milk'}),frozenset({'white bread'}),0.4581836839404823,0.0887634684453566,0.04771677783478707,0.10414333706606942,1.1732679996634063
1935,frozenset({'white bread'}),frozenset({'whole milk'}),0.0887634684453566,0.4581836839404823,0.04771677783478707,0.53757225433526,1.1732679996634061
1936,"frozenset({'whole milk', 'soda'})",frozenset({'domestic eggs'}),0.15110312981015905,0.1331452026680349,0.023601847101077475,0.15619694397283532,1.173132346061873
1937,frozenset({'domestic eggs'}),"frozenset({'whole milk', 'soda'})",0.1331452026680349,0.15110312981015905,0.023601847101077475,0.1772639691714836,1.1731323460618728
1938,frozenset({'whole milk'}),frozenset({'frozen vegetables'}),0.4581836839404823,0.10261672652642381,0.05515649050795279,0.12038073908174692,1.1731103023516236
1939,frozenset({'frozen vegetables'}),frozenset({'whole milk'}),0.10261672652642381,0.4581836839404823,0.05515649050795279,0.5375,1.1731103023516236
1940,frozenset({'sausage'}),"frozenset({'whole milk', 'shopping bags'})",0.2060030785017958,0.09132888660851719,0.022062596203181118,0.10709838107098381,1.1726671050974575
1941,"frozenset({'whole milk', 'shopping bags'})",frozenset({'sausage'}),0.09132888660851719,0.2060030785017958,0.022062596203181118,0.24157303370786515,1.1726671050974573
1942,frozenset({'other vegetables'}),frozenset({'onions'}),0.3766033863519754,0.07619291944586967,0.0336069779374038,0.08923705722070845,1.171198818337783
1943,frozenset({'onions'}),frozenset({'other vegetables'}),0.07619291944586967,0.3766033863519754,0.0336069779374038,0.4410774410774411,1.171198818337783
1944,frozenset({'root vegetables'}),frozenset({'berries'}),0.23063109286813752,0.0797845048742945,0.021549512570549,0.09343715239154617,1.1711190354413086
1945,frozenset({'berries'}),frozenset({'root vegetables'}),0.0797845048742945,0.23063109286813752,0.021549512570549,0.27009646302250806,1.1711190354413086
1946,frozenset({'rolls/buns'}),frozenset({'dessert'}),0.3496664956387891,0.08645459209851206,0.03540277065161621,0.10124724871606751,1.171103191380508
1947,frozenset({'dessert'}),frozenset({'rolls/buns'}),0.08645459209851206,0.3496664956387891,0.03540277065161621,0.4094955489614243,1.1711031913805077
1948,frozenset({'rolls/buns'}),"frozenset({'margarine', 'whole milk'})",0.3496664956387891,0.059517701385325805,0.024371472550025655,0.06969919295671315,1.1710666126951201
1949,"frozenset({'margarine', 'whole milk'})",frozenset({'rolls/buns'}),0.059517701385325805,0.3496664956387891,0.024371472550025655,0.40948275862068967,1.17106661269512
1950,"frozenset({'yogurt', 'soda'})",frozenset({'pastry'}),0.09748589020010262,0.1775269368907132,0.020266803488968702,0.20789473684210527,1.1710602372984484
1951,frozenset({'pastry'}),"frozenset({'yogurt', 'soda'})",0.1775269368907132,0.09748589020010262,0.020266803488968702,0.11416184971098266,1.1710602372984484
1952,frozenset({'beef'}),frozenset({'whole milk'}),0.11954848640328374,0.4581836839404823,0.06413545407901487,0.5364806866952789,1.1708856196742425
1953,frozenset({'whole milk'}),frozenset({'beef'}),0.4581836839404823,0.11954848640328374,0.06413545407901487,0.13997760358342665,1.1708856196742425
1954,frozenset({'hamburger meat'}),frozenset({'other vegetables'}),0.08029758850692663,0.3766033863519754,0.03540277065161621,0.44089456869009586,1.1707132348460447
1955,frozenset({'other vegetables'}),frozenset({'hamburger meat'}),0.3766033863519754,0.08029758850692663,0.03540277065161621,0.09400544959128065,1.1707132348460447
1956,frozenset({'whole milk'}),frozenset({'ice cream'}),0.4581836839404823,0.05643919958953309,0.030271934325295024,0.06606942889137737,1.1706301537208592
1957,frozenset({'ice cream'}),frozenset({'whole milk'}),0.05643919958953309,0.4581836839404823,0.030271934325295024,0.5363636363636364,1.1706301537208592
1958,frozenset({'frozen meals'}),frozenset({'other vegetables'}),0.06285274499743458,0.3766033863519754,0.027706516162134428,0.44081632653061226,1.1705054773953179
1959,frozenset({'other vegetables'}),frozenset({'frozen meals'}),0.3766033863519754,0.06285274499743458,0.027706516162134428,0.07356948228882834,1.1705054773953179
1960,frozenset({'newspapers'}),frozenset({'rolls/buns'}),0.13981528989225245,0.3496664956387891,0.05720882503848127,0.40917431192660547,1.170184495884012
1961,frozenset({'rolls/buns'}),frozenset({'newspapers'}),0.3496664956387891,0.13981528989225245,0.05720882503848127,0.1636096845194424,1.170184495884012
1962,frozenset({'soda'}),"frozenset({'yogurt', 'bottled water'})",0.3134940995382247,0.06644433042585941,0.024371472550025655,0.07774140752864157,1.1700231912997872
1963,"frozenset({'yogurt', 'bottled water'})",frozenset({'soda'}),0.06644433042585941,0.3134940995382247,0.024371472550025655,0.36679536679536684,1.1700231912997872
1964,"frozenset({'rolls/buns', 'tropical fruit'})",frozenset({'bottled water'}),0.08825038481272447,0.21369933299127758,0.022062596203181118,0.25,1.1698679471788715
1965,frozenset({'shopping bags'}),frozenset({'bottled water'}),0.16829143150333503,0.21369933299127758,0.04207285787583376,0.25,1.1698679471788715
1966,frozenset({'bottled water'}),"frozenset({'yogurt', 'soda'})",0.21369933299127758,0.09748589020010262,0.024371472550025655,0.11404561824729892,1.1698679471788715
1967,frozenset({'bottled water'}),"frozenset({'rolls/buns', 'tropical fruit'})",0.21369933299127758,0.08825038481272447,0.022062596203181118,0.10324129651860744,1.1698679471788715
1968,frozenset({'bottled water'}),"frozenset({'rolls/buns', 'other vegetables'})",0.21369933299127758,0.14674191893278604,0.03668547973319651,0.17166866746698678,1.1698679471788715
1969,"frozenset({'rolls/buns', 'other vegetables'})",frozenset({'bottled water'}),0.14674191893278604,0.21369933299127758,0.03668547973319651,0.25,1.1698679471788715
1970,frozenset({'bottled water'}),frozenset({'shopping bags'}),0.21369933299127758,0.16829143150333503,0.04207285787583376,0.19687875150060022,1.1698679471788715
1971,"frozenset({'yogurt', 'soda'})",frozenset({'bottled water'}),0.09748589020010262,0.21369933299127758,0.024371472550025655,0.25,1.1698679471788715
1972,frozenset({'bottled beer'}),frozenset({'root vegetables'}),0.15879938429964083,0.23063109286813752,0.04284248332478194,0.26978998384491115,1.1697901635455659
1973,frozenset({'root vegetables'}),frozenset({'bottled beer'}),0.23063109286813752,0.15879938429964083,0.04284248332478194,0.185761957730812,1.1697901635455659
1974,frozenset({'whole milk'}),frozenset({'herbs'}),0.4581836839404823,0.039250897896357106,0.02103642893791688,0.04591265397536394,1.169722386901756
1975,frozenset({'herbs'}),frozenset({'whole milk'}),0.039250897896357106,0.4581836839404823,0.02103642893791688,0.5359477124183006,1.1697223869017557
1976,frozenset({'pip fruit'}),"frozenset({'whole milk', 'root vegetables'})",0.17060030785017957,0.11313494099538225,0.022575679835813236,0.13233082706766916,1.1696724805210303
1977,"frozenset({'whole milk', 'root vegetables'})",frozenset({'pip fruit'}),0.11313494099538225,0.17060030785017957,0.022575679835813236,0.19954648526077096,1.1696724805210303
1978,"frozenset({'whipped/sour cream', 'whole milk'})",frozenset({'tropical fruit'}),0.0797845048742945,0.2337095946639302,0.02180605438686506,0.27331189710610937,1.1694509055100049
1979,frozenset({'tropical fruit'}),"frozenset({'whipped/sour cream', 'whole milk'})",0.2337095946639302,0.0797845048742945,0.02180605438686506,0.0933040614709111,1.1694509055100049
1980,frozenset({'pork'}),frozenset({'tropical fruit'}),0.13237557721908672,0.2337095946639302,0.03617239610056439,0.27325581395348836,1.169210936103949
1981,frozenset({'tropical fruit'}),frozenset({'pork'}),0.2337095946639302,0.13237557721908672,0.03617239610056439,0.15477497255762898,1.169210936103949
1982,"frozenset({'other vegetables', 'bottled water'})",frozenset({'tropical fruit'}),0.09389430477167779,0.2337095946639302,0.025654181631605953,0.273224043715847,1.1690749971507923
1983,frozenset({'tropical fruit'}),"frozenset({'other vegetables', 'bottled water'})",0.2337095946639302,0.09389430477167779,0.025654181631605953,0.10976948408342482,1.169074997150792
1984,"frozenset({'pip fruit', 'rolls/buns'})",frozenset({'soda'}),0.0672139558748076,0.3134940995382247,0.024628014366341714,0.366412213740458,1.168800989492885
1985,frozenset({'soda'}),"frozenset({'pip fruit', 'rolls/buns'})",0.3134940995382247,0.0672139558748076,0.024628014366341714,0.07855973813420622,1.1688009894928848
1986,frozenset({'soda'}),"frozenset({'margarine', 'whole milk'})",0.3134940995382247,0.059517701385325805,0.02180605438686506,0.0695581014729951,1.168696032507478
1987,"frozenset({'margarine', 'whole milk'})",frozenset({'soda'}),0.059517701385325805,0.3134940995382247,0.02180605438686506,0.3663793103448276,1.168696032507478
1988,"frozenset({'yogurt', 'root vegetables'})",frozenset({'rolls/buns'}),0.0715751667521806,0.3496664956387891,0.029245767060030785,0.40860215053763443,1.1685481898721197
1989,frozenset({'rolls/buns'}),"frozenset({'yogurt', 'root vegetables'})",0.3496664956387891,0.0715751667521806,0.029245767060030785,0.08363903154805577,1.1685481898721197
1990,frozenset({'frozen meals'}),frozenset({'yogurt'}),0.06285274499743458,0.28296562339661363,0.02077988712160082,0.33061224489795915,1.1683830739911558
1991,frozenset({'yogurt'}),frozenset({'frozen meals'}),0.28296562339661363,0.06285274499743458,0.02077988712160082,0.07343608340888486,1.1683830739911558
1992,frozenset({'rolls/buns'}),frozenset({'shopping bags'}),0.3496664956387891,0.16829143150333503,0.06875320677270395,0.19662509170946443,1.16836068213947
1993,frozenset({'shopping bags'}),frozenset({'rolls/buns'}),0.16829143150333503,0.3496664956387891,0.06875320677270395,0.4085365853658537,1.16836068213947
1994,frozenset({'tropical fruit'}),"frozenset({'yogurt', 'other vegetables'})",0.2337095946639302,0.12031811185223192,0.032837352488455616,0.14050493962678376,1.1677787945953158
1995,"frozenset({'yogurt', 'other vegetables'})",frozenset({'tropical fruit'}),0.12031811185223192,0.2337095946639302,0.032837352488455616,0.27292110874200426,1.1677787945953158
1996,"frozenset({'frankfurter', 'whole milk'})",frozenset({'soda'}),0.06798358132375577,0.3134940995382247,0.024884556182657773,0.3660377358490566,1.1676064601797238
1997,frozenset({'soda'}),"frozenset({'frankfurter', 'whole milk'})",0.3134940995382247,0.06798358132375577,0.024884556182657773,0.07937806873977087,1.1676064601797238
1998,frozenset({'fruit/vegetable juice'}),frozenset({'pip fruit'}),0.12493586454592098,0.17060030785017957,0.024884556182657773,0.19917864476386038,1.1675163267511697
1999,frozenset({'pip fruit'}),frozenset({'fruit/vegetable juice'}),0.17060030785017957,0.12493586454592098,0.024884556182657773,0.14586466165413534,1.1675163267511695
2000,frozenset({'whole milk'}),frozenset({'white wine'}),0.4581836839404823,0.044125192406362236,0.023601847101077475,0.051511758118701005,1.167400192713352
2001,frozenset({'white wine'}),frozenset({'whole milk'}),0.044125192406362236,0.4581836839404823,0.023601847101077475,0.5348837209302325,1.1674001927133517
2002,frozenset({'brown bread'}),frozenset({'other vegetables'}),0.13596716264751155,0.3766033863519754,0.05977424320164187,0.439622641509434,1.1673358696210991
2003,frozenset({'other vegetables'}),frozenset({'brown bread'}),0.3766033863519754,0.13596716264751155,0.05977424320164187,0.1587193460490463,1.1673358696210991
2004,frozenset({'frankfurter'}),frozenset({'citrus fruit'}),0.1375064135454079,0.18547973319651104,0.029758850692662903,0.21641791044776118,1.1668008505191882
2005,frozenset({'citrus fruit'}),frozenset({'frankfurter'}),0.18547973319651104,0.1375064135454079,0.029758850692662903,0.16044260027662516,1.166800850519188
2006,"frozenset({'rolls/buns', 'whole milk'})",frozenset({'margarine'}),0.17855310415597742,0.11698306824012314,0.024371472550025655,0.13649425287356323,1.1667863984674332
2007,frozenset({'margarine'}),"frozenset({'rolls/buns', 'whole milk'})",0.11698306824012314,0.17855310415597742,0.024371472550025655,0.20833333333333334,1.1667863984674332
2008,frozenset({'other vegetables'}),frozenset({'bottled water'}),0.3766033863519754,0.21369933299127758,0.09389430477167779,0.24931880108991827,1.1666802960966403
2009,frozenset({'bottled water'}),frozenset({'other vegetables'}),0.21369933299127758,0.3766033863519754,0.09389430477167779,0.43937575030012005,1.1666802960966403
2010,frozenset({'chicken'}),frozenset({'pip fruit'}),0.10056439199589533,0.17060030785017957,0.020010261672652643,0.19897959183673472,1.1663495473377323
2011,frozenset({'pip fruit'}),frozenset({'chicken'}),0.17060030785017957,0.10056439199589533,0.020010261672652643,0.11729323308270678,1.1663495473377323
2012,"frozenset({'pip fruit', 'other vegetables'})",frozenset({'rolls/buns'}),0.07234479220112879,0.3496664956387891,0.029502308876346844,0.4078014184397163,1.166258201818059
2013,frozenset({'rolls/buns'}),"frozenset({'pip fruit', 'other vegetables'})",0.3496664956387891,0.07234479220112879,0.029502308876346844,0.08437270726338958,1.1662582018180587
2014,frozenset({'domestic eggs'}),frozenset({'canned beer'}),0.1331452026680349,0.16521292970754234,0.025654181631605953,0.1926782273603083,1.166241817159133
2015,frozenset({'canned beer'}),frozenset({'domestic eggs'}),0.16521292970754234,0.1331452026680349,0.025654181631605953,0.15527950310559005,1.1662418171591329
2016,frozenset({'hamburger meat'}),frozenset({'bottled water'}),0.08029758850692663,0.21369933299127758,0.020010261672652643,0.24920127795527158,1.1661303499035398
2017,frozenset({'bottled water'}),frozenset({'hamburger meat'}),0.21369933299127758,0.08029758850692663,0.020010261672652643,0.0936374549819928,1.1661303499035398
2018,frozenset({'other vegetables'}),"frozenset({'rolls/buns', 'soda'})",0.3766033863519754,0.11980502821959979,0.052591072344792204,0.1396457765667575,1.165608644662143
2019,"frozenset({'rolls/buns', 'soda'})",frozenset({'other vegetables'}),0.11980502821959979,0.3766033863519754,0.052591072344792204,0.4389721627408994,1.165608644662143
2020,"frozenset({'rolls/buns', 'pip fruit'})",frozenset({'other vegetables'}),0.0672139558748076,0.3766033863519754,0.029502308876346844,0.4389312977099237,1.1655001351997838
2021,frozenset({'other vegetables'}),"frozenset({'rolls/buns', 'pip fruit'})",0.3766033863519754,0.0672139558748076,0.029502308876346844,0.07833787465940054,1.1655001351997836
2022,"frozenset({'soda', 'bottled water'})",frozenset({'rolls/buns'}),0.07619291944586967,0.3496664956387891,0.0310415597742432,0.40740740740740744,1.1651313822993943
2023,frozenset({'rolls/buns'}),"frozenset({'soda', 'bottled water'})",0.3496664956387891,0.07619291944586967,0.0310415597742432,0.08877476155539252,1.165131382299394
2024,frozenset({'soda'}),"frozenset({'pip fruit', 'other vegetables'})",0.3134940995382247,0.07234479220112879,0.02642380708055413,0.08428805237315876,1.1650880430871378
2025,"frozenset({'pip fruit', 'other vegetables'})",frozenset({'soda'}),0.07234479220112879,0.3134940995382247,0.02642380708055413,0.3652482269503546,1.1650880430871378
2026,"frozenset({'yogurt', 'whole milk'})",frozenset({'margarine'}),0.15059004617752694,0.11698306824012314,0.02052334530528476,0.1362862010221465,1.1650079201410681
2027,frozenset({'margarine'}),"frozenset({'yogurt', 'whole milk'})",0.11698306824012314,0.15059004617752694,0.02052334530528476,0.17543859649122806,1.1650079201410681
